3BA.43 1432.62,1453.71;1434.0,1447.77;1430.63,1446.98;1429.25,1452.93
3BA.45 1434.08,1447.42;1435.46,1441.48;1432.09,1440.69;1430.71,1446.64
3BA.47 1435.55,1441.13;1436.92,1435.19;1433.55,1434.4;1432.17,1440.34
3BA.49 1437.01,1434.84;1438.39,1428.9;1435.01,1428.11;1433.63,1434.05
3BA.51 1438.47,1428.55;1439.85,1422.61;1436.47,1421.82;1435.09,1427.76
3BA.53 1439.93,1422.26;1441.31,1416.31;1437.93,1415.53;1436.55,1421.47
3BA.55 1441.39,1415.97;1442.77,1410.02;1439.39,1409.24;1438.01,1415.18
3BA.57 1442.85,1409.67;1444.23,1403.73;1440.85,1402.95;1439.47,1408.89
3BA.59 1444.31,1403.38;1445.69,1397.44;1442.31,1396.66;1440.93,1402.6
3BA.61 1445.77,1397.09;1447.15,1391.15;1443.77,1390.37;1442.39,1396.31
3BA.63 1447.23,1390.8;1448.61,1384.86;1445.23,1384.08;1443.85,1390.02
3BA.65 1448.69,1384.51;1450.07,1378.57;1446.69,1377.79;1445.31,1383.73
3BA.67 1450.15,1378.22;1451.53,1372.28;1448.15,1371.5;1446.77,1377.44
3BA.69 1451.61,1371.93;1452.99,1365.99;1449.61,1365.2;1448.23,1371.15
3BA.71 1453.07,1365.64;1454.45,1359.7;1451.07,1358.91;1449.69,1364.86
3BA.73 1454.54,1359.35;1455.92,1353.41;1452.52,1352.62;1451.14,1358.56
3BA.75 1455.93,1353.38;1457.3,1347.43;1453.91,1346.65;1452.53,1352.59
3BA.77 1457.38,1347.08;1458.76,1341.14;1455.37,1340.35;1453.99,1346.3
3BA.79 1458.77,1341.11;1460.15,1335.17;1456.75,1334.38;1455.37,1340.32
3CA.01 1324.71,1918.88;1326.08,1912.94;1322.71,1912.16;1321.33,1918.1
3CA.03 1326.44,1911.42;1327.82,1905.48;1324.44,1904.7;1323.07,1910.64
3CA.05 1327.9,1905.13;1329.28,1899.19;1325.9,1898.41;1324.53,1904.35
3CA.07 1329.28,1899.16;1330.66,1893.21;1327.29,1892.43;1325.91,1898.37
3CA.09 1330.74,1892.86;1332.12,1886.92;1328.75,1886.14;1327.37,1892.08
3CA.11 1332.13,1886.89;1333.51,1880.95;1330.14,1880.16;1328.76,1886.11
3CA.13 1333.59,1880.6;1334.97,1874.66;1331.6,1873.87;1330.22,1879.82
3CA.15 1335.05,1874.31;1336.43,1868.37;1333.06,1867.58;1331.68,1873.53
3CA.17 1336.51,1868.02;1337.89,1862.07;1334.52,1861.29;1333.14,1867.23
3CA.19 1337.97,1861.73;1339.35,1855.78;1335.98,1855.0;1334.6,1860.94
3CA.21 1339.43,1855.43;1340.81,1849.49;1337.44,1848.71;1336.06,1854.65
3CA.23 1340.89,1849.14;1342.27,1843.2;1338.9,1842.42;1337.52,1848.36
3CA.25 1342.35,1842.85;1343.73,1836.91;1340.36,1836.13;1338.98,1842.07
3CA.27 1343.81,1836.56;1345.19,1830.62;1341.82,1829.84;1340.44,1835.78
3CA.29 1345.27,1830.27;1346.65,1824.33;1343.28,1823.55;1341.9,1829.49
3CA.31 1346.73,1823.98;1348.11,1818.04;1344.73,1817.26;1343.36,1823.2
3CA.33 1348.19,1817.69;1349.57,1811.75;1346.19,1810.97;1344.82,1816.91
3CA.35 1349.65,1811.4;1351.03,1805.46;1347.65,1804.67;1346.28,1810.62
3CA.37 1351.11,1805.11;1352.49,1799.17;1349.11,1798.38;1347.74,1804.33
3CA.39 1352.57,1798.82;1353.95,1792.88;1350.57,1792.09;1349.2,1798.03
3CA.41 1354.03,1792.53;1355.41,1786.58;1352.03,1785.8;1350.66,1791.74
3CA.43 1355.49,1786.24;1356.87,1780.29;1353.49,1779.51;1352.11,1785.45
3CA.45 1356.95,1779.94;1358.32,1774.0;1354.95,1773.22;1353.57,1779.16
3CA.47 1358.41,1773.65;1359.78,1767.71;1356.41,1766.93;1355.03,1772.87
3CA.49 1359.87,1767.36;1361.24,1761.42;1357.87,1760.64;1356.49,1766.58
3CA.51 1361.33,1761.07;1362.7,1755.13;1359.33,1754.35;1357.95,1760.29
3CA.53 1362.79,1754.78;1364.16,1748.84;1360.79,1748.06;1359.41,1754.0
3CA.55 1364.25,1748.49;1365.62,1742.55;1362.25,1741.77;1360.87,1747.71
3CA.57 1365.7,1742.2;1367.08,1736.26;1363.71,1735.48;1362.33,1741.42
3CA.59 1367.16,1735.91;1368.54,1729.97;1365.17,1729.18;1363.79,1735.13
3CA.61 1368.62,1729.62;1370.0,1723.68;1366.63,1722.89;1365.25,1728.84
3CA.63 1370.08,1723.33;1371.46,1717.38;1368.09,1716.6;1366.71,1722.54
3CA.65 1371.54,1717.04;1372.92,1711.09;1369.55,1710.31;1368.17,1716.25
3CA.67 1373.0,1710.75;1374.38,1704.8;1371.01,1704.02;1369.63,1709.96
3CA.69 1374.46,1704.45;1375.84,1698.51;1372.47,1697.73;1371.09,1703.67
3CA.71 1375.92,1698.16;1377.3,1692.22;1373.93,1691.44;1372.55,1697.38
3CA.73 1377.39,1691.87;1378.77,1685.93;1375.39,1685.15;1374.01,1691.09
3CA.75 1378.77,1685.9;1380.16,1679.96;1376.78,1679.17;1375.39,1685.11
3CA.77 1380.24,1679.61;1381.62,1673.67;1378.24,1672.88;1376.86,1678.82
3CA.79 1381.62,1673.63;1383.01,1667.69;1379.63,1666.91;1378.24,1672.85
4AA.01 1382.22,1231.41;1383.6,1225.47;1380.15,1224.67;1378.78,1230.61
4AA.03 1383.95,1223.95;1385.32,1218.01;1381.88,1217.21;1380.5,1223.15
4AA.05 1385.4,1217.66;1386.78,1211.71;1383.34,1210.92;1381.96,1216.86
4AA.07 1386.78,1211.68;1388.16,1205.74;1384.72,1204.94;1383.34,1210.88
4AA.09 1388.23,1205.39;1389.61,1199.44;1386.17,1198.65;1384.79,1204.59
4AA.11 1389.61,1199.41;1390.99,1193.47;1387.55,1192.67;1386.17,1198.61
4AA.13 1391.08,1193.12;1392.45,1187.18;1389.01,1186.38;1387.63,1192.32
4AA.15 1392.54,1186.83;1393.91,1180.89;1390.47,1180.09;1389.09,1186.03
4AA.17 1393.99,1180.54;1395.37,1174.6;1391.93,1173.8;1390.55,1179.74
4AA.19 1395.45,1174.25;1396.83,1168.3;1393.38,1167.51;1392.01,1173.45
4AA.21 1396.91,1167.95;1398.28,1162.01;1394.84,1161.21;1393.46,1167.16
4AA.23 1398.37,1161.66;1399.74,1155.72;1396.3,1154.92;1394.92,1160.87
4AA.25 1399.83,1155.37;1401.21,1149.43;1397.77,1148.63;1396.39,1154.58
4AA.27 1401.29,1149.08;1402.67,1143.14;1399.22,1142.34;1397.85,1148.29
4AA.29 1402.75,1142.79;1404.12,1136.85;1400.68,1136.05;1399.3,1141.99
4AA.31 1404.2,1136.5;1405.58,1130.56;1402.14,1129.76;1400.76,1135.7
4AA.33 1405.66,1130.21;1407.04,1124.27;1403.59,1123.47;1402.22,1129.41
4AA.35 1407.12,1123.92;1408.49,1117.97;1405.05,1117.18;1403.67,1123.12
4AA.37 1408.58,1117.63;1409.95,1111.68;1406.51,1110.89;1405.13,1116.83
4AA.39 1410.03,1111.33;1411.41,1105.39;1407.97,1104.59;1406.59,1110.54
4AA.41 1411.5,1105.04;1412.88,1099.1;1409.43,1098.3;1408.06,1104.25
4AA.43 1412.96,1098.75;1414.34,1092.81;1410.9,1092.01;1409.52,1097.96
4AA.45 1414.42,1092.46;1415.8,1086.52;1412.36,1085.72;1410.98,1091.67
4AA.47 1415.88,1086.17;1417.26,1080.23;1413.82,1079.43;1412.44,1085.38
4AA.49 1417.35,1079.88;1418.73,1073.94;1415.29,1073.14;1413.91,1079.09
4AA.51 1418.8,1073.59;1420.18,1067.65;1416.74,1066.85;1415.36,1072.79
4AA.53 1420.27,1067.3;1421.65,1061.36;1418.21,1060.56;1416.83,1066.51
4AA.55 1421.73,1061.01;1423.11,1055.07;1419.66,1054.27;1418.29,1060.21
4AA.57 1423.19,1054.72;1424.56,1048.78;1421.12,1047.98;1419.74,1053.92
4AA.59 1424.64,1048.43;1426.02,1042.49;1422.58,1041.69;1421.2,1047.63
4AA.61 1426.1,1042.14;1427.48,1036.2;1424.04,1035.4;1422.66,1041.34
4AA.63 1427.56,1035.85;1428.93,1029.9;1425.49,1029.11;1424.11,1035.05
4AA.65 1429.01,1029.55;1430.39,1023.61;1426.95,1022.81;1425.57,1028.76
4AA.67 1430.47,1023.26;1431.85,1017.32;1428.4,1016.52;1427.03,1022.46
4AA.69 1431.93,1016.97;1433.31,1011.03;1429.86,1010.23;1428.49,1016.17
4AA.71 1433.39,1010.68;1434.77,1004.74;1431.33,1003.94;1429.95,1009.88
4AA.73 1434.85,1004.39;1436.23,998.45;1432.79,997.65;1431.41,1003.59
4AA.75 1436.31,998.1;1437.69,992.16;1434.25,991.36;1432.87,997.3
4AA.77 1437.77,991.81;1439.15,985.87;1435.71,985.07;1434.33,991.01
4AA.79 1439.16,985.83;1440.54,979.89;1437.1,979.09;1435.72,985.04
4AA.81 1440.62,979.54;1442.0,973.6;1438.56,972.8;1437.18,978.75
4AA.83 1442.0,973.57;1443.38,967.62;1439.95,966.83;1438.58,972.77
4AA.85 1443.46,967.28;1444.84,961.33;1441.41,960.54;1440.03,966.48
4AA.87 1444.85,961.3;1446.22,955.36;1442.8,954.56;1441.42,960.51
4BA.01 1304.97,1563.84;1306.34,1557.9;1302.96,1557.11;1301.58,1563.05
4BA.03 1306.7,1556.38;1308.08,1550.44;1304.69,1549.65;1303.31,1555.59
4BA.05 1308.16,1550.09;1309.54,1544.15;1306.15,1543.36;1304.77,1549.3
4BA.07 1309.54,1544.11;1310.92,1538.17;1307.54,1537.39;1306.16,1543.33
4BA.09 1311.0,1537.82;1312.38,1531.88;1309.0,1531.09;1307.62,1537.04
4BA.11 1312.39,1531.85;1313.77,1525.91;1310.38,1525.12;1309.0,1531.06
4BA.13 1313.85,1525.56;1315.23,1519.61;1311.84,1518.83;1310.46,1524.77
4BA.15 1315.31,1519.27;1316.69,1513.32;1313.3,1512.54;1311.92,1518.48
4BA.17 1316.77,1512.97;1318.15,1507.03;1314.76,1506.25;1313.38,1512.19
4BA.19 1318.23,1506.68;1319.61,1500.74;1316.22,1499.96;1314.84,1505.9
4BA.21 1319.69,1500.39;1321.07,1494.45;1317.68,1493.67;1316.3,1499.61
4BA.23 1321.15,1494.1;1322.53,1488.16;1319.14,1487.37;1317.76,1493.32
4BA.25 1322.61,1487.81;1323.99,1481.87;1320.6,1481.08;1319.22,1487.03
4BA.27 1324.07,1481.52;1325.44,1475.58;1322.06,1474.79;1320.68,1480.73
4BA.29 1325.53,1475.23;1326.9,1469.29;1323.52,1468.5;1322.14,1474.44
4BA.31 1326.99,1468.94;1328.36,1463.0;1324.98,1462.21;1323.6,1468.15
4BA.33 1328.45,1462.65;1329.82,1456.71;1326.44,1455.92;1325.06,1461.86
4BA.35 1329.9,1456.36;1331.28,1450.41;1327.9,1449.63;1326.52,1455.57
4BA.37 1331.36,1450.07;1332.74,1444.12;1329.36,1443.34;1327.98,1449.28
4BA.39 1332.82,1443.77;1334.2,1437.83;1330.82,1437.05;1329.44,1442.99
4BA.41 1334.28,1437.48;1335.66,1431.54;1332.28,1430.76;1330.9,1436.7
4BA.43 1335.74,1431.19;1337.12,1425.25;1333.74,1424.47;1332.36,1430.41
4BA.45 1337.2,1424.9;1338.58,1418.96;1335.2,1418.17;1333.82,1424.12
4BA.47 1338.66,1418.61;1340.04,1412.67;1336.66,1411.88;1335.28,1417.83
4BA.49 1340.12,1412.32;1341.5,1406.38;1338.12,1405.59;1336.74,1411.54
4BA.51 1341.58,1406.03;1342.96,1400.09;1339.58,1399.3;1338.2,1405.24
4BA.53 1343.04,1399.74;1344.42,1393.8;1341.04,1393.01;1339.66,1398.95
4BA.55 1344.5,1393.45;1345.88,1387.51;1342.49,1386.72;1341.12,1392.66
4BA.57 1345.96,1387.16;1347.34,1381.21;1343.95,1380.43;1342.58,1386.37
4BA.59 1347.42,1380.87;1348.8,1374.92;1345.41,1374.14;1344.04,1380.08
4BA.61 1348.88,1374.58;1350.26,1368.63;1346.87,1367.85;1345.5,1373.79
4BA.63 1350.34,1368.28;1351.72,1362.34;1348.33,1361.56;1346.95,1367.5
4BA.65 1351.8,1361.99;1353.18,1356.05;1349.79,1355.27;1348.41,1361.21
4BA.67 1353.26,1355.7;1354.64,1349.76;1351.25,1348.98;1349.87,1354.92
4BA.69 1354.72,1349.41;1356.1,1343.47;1352.71,1342.68;1351.33,1348.63
4BA.71 1356.18,1343.12;1357.56,1337.18;1354.17,1336.39;1352.79,1342.34
4BA.73 1357.63,1336.83;1359.01,1330.89;1355.64,1330.1;1354.26,1336.05
4BA.75 1359.02,1330.85;1360.4,1324.91;1357.03,1324.13;1355.65,1330.07
4BA.77 1360.48,1324.56;1361.86,1318.62;1358.49,1317.84;1357.11,1323.78
4BA.79 1361.86,1318.59;1363.24,1312.65;1359.87,1311.86;1358.49,1317.8
4CA.01 1227.85,1896.35;1229.22,1890.41;1225.81,1889.62;1224.43,1895.56
4CA.03 1229.58,1888.89;1230.95,1882.95;1227.54,1882.16;1226.16,1888.1
4CA.05 1231.04,1882.6;1232.41,1876.66;1229.0,1875.86;1227.62,1881.81
4CA.07 1232.42,1876.62;1233.8,1870.68;1230.38,1869.89;1229.01,1875.83
4CA.09 1233.88,1870.33;1235.26,1864.39;1231.84,1863.6;1230.46,1869.54
4CA.11 1235.27,1864.36;1236.65,1858.42;1233.23,1857.62;1231.85,1863.57
4CA.13 1236.73,1858.07;1238.1,1852.12;1234.69,1851.33;1233.31,1857.27
4CA.15 1238.19,1851.78;1239.56,1845.83;1236.15,1845.04;1234.77,1850.98
4CA.17 1239.64,1845.48;1241.02,1839.54;1237.61,1838.75;1236.23,1844.69
4CA.19 1241.1,1839.19;1242.48,1833.25;1239.07,1832.46;1237.69,1838.4
4CA.21 1242.56,1832.9;1243.94,1826.96;1240.53,1826.17;1239.15,1832.11
4CA.23 1244.02,1826.61;1245.4,1820.67;1241.98,1819.88;1240.61,1825.82
4CA.25 1245.48,1820.32;1246.86,1814.38;1243.44,1813.59;1242.07,1819.53
4CA.27 1246.94,1814.03;1248.32,1808.09;1244.9,1807.3;1243.52,1813.24
4CA.29 1248.4,1807.74;1249.78,1801.8;1246.36,1801.0;1244.98,1806.95
4CA.31 1249.86,1801.45;1251.24,1795.51;1247.82,1794.71;1246.44,1800.66
4CA.33 1251.32,1795.16;1252.7,1789.21;1249.28,1788.42;1247.9,1794.36
4CA.35 1252.78,1788.87;1254.16,1782.92;1250.74,1782.13;1249.36,1788.07
4CA.37 1254.24,1782.57;1255.62,1776.63;1252.2,1775.84;1250.82,1781.78
4CA.39 1255.7,1776.28;1257.08,1770.34;1253.66,1769.55;1252.28,1775.49
4CA.41 1257.16,1769.99;1258.53,1764.05;1255.12,1763.26;1253.74,1769.2
4CA.43 1258.62,1763.7;1259.99,1757.76;1256.58,1756.97;1255.2,1762.91
4CA.45 1260.07,1757.41;1261.45,1751.47;1258.04,1750.68;1256.66,1756.62
4CA.47 1261.53,1751.12;1262.91,1745.18;1259.5,1744.39;1258.12,1750.33
4CA.49 1262.99,1744.83;1264.37,1738.89;1260.96,1738.09;1259.58,1744.04
4CA.51 1264.45,1738.54;1265.83,1732.6;1262.41,1731.8;1261.04,1737.75
4CA.53 1265.91,1732.25;1267.29,1726.31;1263.87,1725.51;1262.5,1731.45
4CA.55 1267.37,1725.96;1268.75,1720.01;1265.33,1719.22;1263.96,1725.16
4CA.57 1268.83,1719.67;1270.21,1713.72;1266.79,1712.93;1265.41,1718.87
4CA.59 1270.29,1713.37;1271.67,1707.43;1268.25,1706.64;1266.87,1712.58
4CA.61 1271.75,1707.08;1273.13,1701.14;1269.71,1700.35;1268.33,1706.29
4CA.63 1273.21,1700.79;1274.59,1694.85;1271.17,1694.06;1269.79,1700.0
4CA.65 1274.67,1694.5;1276.05,1688.56;1272.63,1687.77;1271.25,1693.71
4CA.67 1276.13,1688.21;1277.51,1682.27;1274.09,1681.48;1272.71,1687.42
4CA.69 1277.59,1681.92;1278.97,1675.98;1275.55,1675.18;1274.17,1681.13
4CA.71 1279.05,1675.63;1280.42,1669.69;1277.01,1668.89;1275.63,1674.84
4CA.73 1280.49,1669.33;1281.87,1663.39;1278.49,1662.61;1277.11,1668.55
4CA.75 1281.87,1663.36;1283.25,1657.42;1279.88,1656.63;1278.5,1662.57
4CA.77 1283.33,1657.07;1284.71,1651.13;1281.34,1650.34;1279.96,1656.28
4CA.79 1284.72,1651.09;1286.1,1645.15;1282.72,1644.37;1281.34,1650.31
5AA.01 1371.48,1228.91;1372.86,1222.96;1369.46,1222.18;1368.09,1228.12
5AA.03 1373.21,1221.45;1374.58,1215.5;1371.19,1214.72;1369.81,1220.66
5AA.05 1374.66,1215.15;1376.04,1209.21;1372.65,1208.43;1371.27,1214.37
5AA.07 1376.04,1209.18;1377.42,1203.24;1374.03,1202.45;1372.65,1208.39
5AA.09 1377.5,1202.89;1378.87,1196.94;1375.48,1196.16;1374.1,1202.1
5AA.11 1378.88,1196.91;1380.25,1190.97;1376.86,1190.18;1375.48,1196.12
5AA.13 1380.33,1190.62;1381.71,1184.67;1378.32,1183.89;1376.94,1189.83
5AA.15 1381.79,1184.33;1383.17,1178.38;1379.77,1177.6;1378.4,1183.54
5AA.17 1383.25,1178.03;1384.62,1172.09;1381.23,1171.31;1379.85,1177.25
5AA.19 1384.71,1171.74;1386.08,1165.8;1382.69,1165.01;1381.31,1170.96
5AA.21 1386.17,1165.45;1387.54,1159.51;1384.15,1158.72;1382.77,1164.67
5AA.23 1387.63,1159.16;1389.01,1153.22;1385.61,1152.43;1384.23,1158.38
5AA.25 1389.09,1152.87;1390.47,1146.93;1387.07,1146.14;1385.7,1152.09
5AA.27 1390.55,1146.58;1391.93,1140.64;1388.53,1139.85;1387.16,1145.79
5AA.29 1392.01,1140.29;1393.39,1134.35;1390.0,1133.56;1388.62,1139.5
5AA.31 1393.47,1134.0;1394.85,1128.06;1391.46,1127.27;1390.08,1133.21
5AA.33 1394.93,1127.71;1396.31,1121.77;1392.92,1120.98;1391.54,1126.92
5AA.35 1396.4,1121.42;1397.77,1115.48;1394.38,1114.69;1393.0,1120.63
5AA.37 1397.86,1115.13;1399.24,1109.19;1395.84,1108.4;1394.46,1114.34
5AA.39 1399.31,1108.84;1400.69,1102.9;1397.3,1102.11;1395.92,1108.05
5AA.41 1400.77,1102.55;1402.15,1096.6;1398.76,1095.82;1397.38,1101.76
5AA.43 1402.23,1096.25;1403.61,1090.31;1400.21,1089.53;1398.84,1095.47
5AA.45 1403.69,1089.96;1405.07,1084.02;1401.67,1083.23;1400.29,1089.18
5AA.47 1405.15,1083.67;1406.53,1077.73;1403.14,1076.94;1401.76,1082.89
5AA.49 1406.61,1077.38;1407.99,1071.44;1404.6,1070.65;1403.22,1076.6
5AA.51 1408.07,1071.09;1409.45,1065.15;1406.06,1064.36;1404.68,1070.31
5AA.53 1409.53,1064.8;1410.91,1058.86;1407.52,1058.07;1406.14,1064.01
5AA.55 1410.99,1058.51;1412.37,1052.57;1408.97,1051.78;1407.6,1057.72
5AA.57 1412.45,1052.22;1413.82,1046.28;1410.43,1045.49;1409.05,1051.43
5AA.59 1413.91,1045.93;1415.28,1039.98;1411.89,1039.2;1410.51,1045.14
5AA.61 1415.36,1039.64;1416.74,1033.69;1413.35,1032.91;1411.97,1038.85
5AA.63 1416.82,1033.34;1418.2,1027.4;1414.8,1026.62;1413.43,1032.56
5AA.65 1418.28,1027.05;1419.66,1021.11;1416.26,1020.32;1414.88,1026.27
5AA.67 1419.74,1020.76;1421.12,1014.82;1417.72,1014.03;1416.34,1019.98
5AA.69 1421.2,1014.47;1422.58,1008.53;1419.18,1007.74;1417.81,1013.69
5AA.71 1422.66,1008.18;1424.04,1002.24;1420.64,1001.45;1419.27,1007.39
5AA.73 1424.12,1001.89;1425.5,995.95;1422.1,995.16;1420.73,1001.1
5AA.75 1425.58,995.6;1426.96,989.66;1423.56,988.87;1422.18,994.81
5AA.77 1427.04,989.31;1428.41,983.37;1425.02,982.58;1423.64,988.52
5AA.79 1428.42,983.33;1429.8,977.39;1426.4,976.6;1425.03,982.55
5AA.81 1429.88,977.04;1431.26,971.1;1427.86,970.31;1426.49,976.25
5AA.83 1431.29,971.07;1432.66,965.13;1429.23,964.33;1427.85,970.27
5AA.85 1432.75,964.78;1434.13,958.84;1430.69,958.04;1429.31,963.98
5AA.87 1434.14,958.81;1435.51,952.86;1432.08,952.07;1430.7,958.01
5BA.01 1294.29,1561.38;1295.67,1555.44;1292.26,1554.65;1290.88,1560.59
5BA.03 1296.02,1553.92;1297.4,1547.98;1293.99,1547.19;1292.61,1553.13
5BA.05 1297.48,1547.63;1298.86,1541.69;1295.45,1540.9;1294.07,1546.84
5BA.07 1298.87,1541.65;1300.25,1535.71;1296.84,1534.92;1295.46,1540.86
5BA.09 1300.33,1535.36;1301.71,1529.42;1298.3,1528.63;1296.92,1534.57
5BA.11 1301.72,1529.39;1303.09,1523.45;1299.69,1522.66;1298.31,1528.6
5BA.13 1303.18,1523.1;1304.55,1517.16;1301.15,1516.36;1299.77,1522.31
5BA.15 1304.64,1516.81;1306.01,1510.86;1302.61,1510.07;1301.23,1516.02
5BA.17 1306.1,1510.52;1307.47,1504.57;1304.07,1503.78;1302.69,1509.73
5BA.19 1307.56,1504.23;1308.93,1498.28;1305.53,1497.49;1304.15,1503.43
5BA.21 1309.01,1497.93;1310.39,1491.99;1306.99,1491.2;1305.61,1497.14
5BA.23 1310.47,1491.64;1311.85,1485.7;1308.45,1484.91;1307.07,1490.85
5BA.25 1311.93,1485.35;1313.31,1479.41;1309.9,1478.62;1308.53,1484.56
5BA.27 1313.39,1479.06;1314.77,1473.12;1311.36,1472.33;1309.99,1478.27
5BA.29 1314.85,1472.77;1316.23,1466.83;1312.82,1466.04;1311.45,1471.98
5BA.31 1316.31,1466.48;1317.69,1460.54;1314.28,1459.75;1312.91,1465.69
5BA.33 1317.77,1460.19;1319.15,1454.25;1315.74,1453.46;1314.37,1459.4
5BA.35 1319.23,1453.9;1320.61,1447.96;1317.2,1447.17;1315.82,1453.11
5BA.37 1320.69,1447.61;1322.07,1441.67;1318.66,1440.87;1317.28,1446.82
5BA.39 1322.15,1441.32;1323.53,1435.37;1320.12,1434.58;1318.74,1440.53
5BA.41 1323.61,1435.03;1324.99,1429.08;1321.58,1428.29;1320.2,1434.24
5BA.43 1325.07,1428.74;1326.45,1422.79;1323.04,1422.0;1321.66,1427.94
5BA.45 1326.53,1422.44;1327.91,1416.5;1324.5,1415.71;1323.12,1421.65
5BA.47 1327.99,1416.15;1329.37,1410.21;1325.96,1409.42;1324.58,1415.36
5BA.49 1329.45,1409.86;1330.83,1403.92;1327.42,1403.13;1326.04,1409.07
5BA.51 1330.91,1403.57;1332.29,1397.63;1328.88,1396.84;1327.5,1402.78
5BA.53 1332.37,1397.28;1333.75,1391.34;1330.34,1390.55;1328.96,1396.49
5BA.55 1333.83,1390.99;1335.21,1385.05;1331.8,1384.26;1330.42,1390.2
5BA.57 1335.29,1384.7;1336.67,1378.76;1333.26,1377.97;1331.88,1383.91
5BA.59 1336.75,1378.41;1338.13,1372.47;1334.72,1371.68;1333.34,1377.62
5BA.61 1338.21,1372.12;1339.59,1366.18;1336.18,1365.38;1334.8,1371.33
5BA.63 1339.67,1365.83;1341.05,1359.88;1337.64,1359.09;1336.26,1365.04
5BA.65 1341.13,1359.54;1342.51,1353.59;1339.1,1352.8;1337.72,1358.74
5BA.67 1342.59,1353.24;1343.97,1347.3;1340.56,1346.51;1339.18,1352.45
5BA.69 1344.05,1346.95;1345.43,1341.01;1342.02,1340.22;1340.64,1346.16
5BA.71 1345.51,1340.66;1346.89,1334.72;1343.48,1333.93;1342.1,1339.87
5BA.73 1346.95,1334.37;1348.33,1328.43;1344.95,1327.64;1343.58,1333.58
5BA.75 1348.34,1328.39;1349.72,1322.45;1346.34,1321.67;1344.96,1327.61
5BA.77 1349.8,1322.1;1351.18,1316.16;1347.8,1315.38;1346.42,1321.32
5BA.79 1351.18,1316.13;1352.56,1310.18;1349.19,1309.4;1347.81,1315.34
5CA.01 1217.13,1893.92;1218.51,1887.98;1215.12,1887.19;1213.74,1893.14
5CA.03 1218.86,1886.46;1220.24,1880.52;1216.85,1879.73;1215.47,1885.68
5CA.05 1220.32,1880.17;1221.7,1874.23;1218.31,1873.44;1216.93,1879.39
5CA.07 1221.71,1874.2;1223.09,1868.25;1219.7,1867.47;1218.32,1873.41
5CA.09 1223.17,1867.91;1224.55,1861.96;1221.16,1861.18;1219.78,1867.12
5CA.11 1224.55,1861.93;1225.93,1855.99;1222.54,1855.2;1221.16,1861.14
5CA.13 1226.01,1855.64;1227.39,1849.7;1224.0,1848.91;1222.62,1854.85
5CA.15 1227.47,1849.35;1228.85,1843.41;1225.46,1842.62;1224.08,1848.56
5CA.17 1228.93,1843.06;1230.31,1837.12;1226.92,1836.33;1225.54,1842.27
5CA.19 1230.39,1836.77;1231.77,1830.82;1228.38,1830.04;1227.0,1835.98
5CA.21 1231.85,1830.48;1233.23,1824.53;1229.84,1823.75;1228.46,1829.69
5CA.23 1233.31,1824.18;1234.69,1818.24;1231.3,1817.46;1229.92,1823.4
5CA.25 1234.77,1817.89;1236.15,1811.95;1232.76,1811.17;1231.38,1817.11
5CA.27 1236.23,1811.6;1237.61,1805.66;1234.22,1804.87;1232.84,1810.82
5CA.29 1237.69,1805.31;1239.07,1799.37;1235.68,1798.58;1234.3,1804.53
5CA.31 1239.15,1799.02;1240.52,1793.08;1237.14,1792.29;1235.76,1798.23
5CA.33 1240.61,1792.73;1241.98,1786.79;1238.6,1786.0;1237.22,1791.94
5CA.35 1242.06,1786.44;1243.44,1780.5;1240.05,1779.71;1238.68,1785.65
5CA.37 1243.52,1780.15;1244.9,1774.21;1241.51,1773.42;1240.14,1779.36
5CA.39 1244.98,1773.86;1246.36,1767.91;1242.97,1767.13;1241.59,1773.07
5CA.41 1246.44,1767.57;1247.82,1761.62;1244.43,1760.84;1243.05,1766.78
5CA.43 1247.9,1761.28;1249.28,1755.33;1245.89,1754.55;1244.51,1760.49
5CA.45 1249.36,1754.98;1250.74,1749.04;1247.35,1748.26;1245.97,1754.2
5CA.47 1250.82,1748.69;1252.2,1742.75;1248.81,1741.96;1247.43,1747.91
5CA.49 1252.28,1742.4;1253.66,1736.46;1250.27,1735.67;1248.89,1741.62
5CA.51 1253.74,1736.11;1255.12,1730.17;1251.73,1729.38;1250.35,1735.32
5CA.53 1255.2,1729.82;1256.58,1723.88;1253.19,1723.09;1251.81,1729.03
5CA.55 1256.66,1723.53;1258.04,1717.59;1254.65,1716.8;1253.27,1722.74
5CA.57 1258.12,1717.24;1259.5,1711.3;1256.11,1710.51;1254.73,1716.45
5CA.59 1259.58,1710.95;1260.95,1705.01;1257.57,1704.22;1256.19,1710.16
5CA.61 1261.04,1704.66;1262.41,1698.71;1259.02,1697.93;1257.65,1703.87
5CA.63 1262.49,1698.37;1263.87,1692.42;1260.48,1691.64;1259.11,1697.58
5CA.65 1263.95,1692.07;1265.33,1686.13;1261.94,1685.35;1260.57,1691.29
5CA.67 1265.41,1685.78;1266.79,1679.84;1263.4,1679.06;1262.02,1685.0
5CA.69 1266.87,1679.49;1268.25,1673.55;1264.86,1672.76;1263.48,1678.71
5CA.71 1268.33,1673.2;1269.71,1667.26;1266.32,1666.47;1264.94,1672.42
5CA.73 1269.78,1666.91;1271.16,1660.97;1267.79,1660.18;1266.41,1666.13
5CA.75 1271.17,1660.93;1272.55,1654.99;1269.18,1654.21;1267.8,1660.15
